timestamp,cpu_total,cpu_user,cpu_system,cpu_idle,cpu_nice,cpu_iowait,cpu_irq,cpu_softirq,cpu_steal,cpu_guest,cpu_guest_nice,cpu_ctx_switches,cpu_interrupts,cpu_soft_interrupts,cpu_syscalls,cpu_time_since_update,cpu_cpucore,percpu_0_key,percpu_0_cpu_number,percpu_0_total,percpu_0_user,percpu_0_system,percpu_0_idle,percpu_0_nice,percpu_0_iowait,percpu_0_irq,percpu_0_softirq,percpu_0_steal,percpu_0_guest,percpu_0_guest_nice,percpu_1_key,percpu_1_cpu_number,percpu_1_total,percpu_1_user,percpu_1_system,percpu_1_idle,percpu_1_nice,percpu_1_iowait,percpu_1_irq,percpu_1_softirq,percpu_1_steal,percpu_1_guest,percpu_1_guest_nice,percpu_2_key,percpu_2_cpu_number,percpu_2_total,percpu_2_user,percpu_2_system,percpu_2_idle,percpu_2_nice,percpu_2_iowait,percpu_2_irq,percpu_2_softirq,percpu_2_steal,percpu_2_guest,percpu_2_guest_nice,percpu_3_key,percpu_3_cpu_number,percpu_3_total,percpu_3_user,percpu_3_system,percpu_3_idle,percpu_3_nice,percpu_3_iowait,percpu_3_irq,percpu_3_softirq,percpu_3_steal,percpu_3_guest,percpu_3_guest_nice,percpu_4_key,percpu_4_cpu_number,percpu_4_total,percpu_4_user,percpu_4_system,percpu_4_idle,percpu_4_nice,percpu_4_iowait,percpu_4_irq,percpu_4_softirq,percpu_4_steal,percpu_4_guest,percpu_4_guest_nice,percpu_5_key,percpu_5_cpu_number,percpu_5_total,percpu_5_user,percpu_5_system,percpu_5_idle,percpu_5_nice,percpu_5_iowait,percpu_5_irq,percpu_5_softirq,percpu_5_steal,percpu_5_guest,percpu_5_guest_nice,percpu_6_key,percpu_6_cpu_number,percpu_6_total,percpu_6_user,percpu_6_system,percpu_6_idle,percpu_6_nice,percpu_6_iowait,percpu_6_irq,percpu_6_softirq,percpu_6_steal,percpu_6_guest,percpu_6_guest_nice,percpu_7_key,percpu_7_cpu_number,percpu_7_total,percpu_7_user,percpu_7_system,percpu_7_idle,percpu_7_nice,percpu_7_iowait,percpu_7_irq,percpu_7_softirq,percpu_7_steal,percpu_7_guest,percpu_7_guest_nice,load_min1,load_min5,load_min15,load_cpucore,mem_total,mem_available,mem_percent,mem_used,mem_free,mem_active,mem_inactive,mem_buffers,mem_cached,mem_shared,memswap_total,memswap_used,memswap_free,memswap_percent,memswap_sin,memswap_sout,network_lo_interface_name,network_lo_time_since_update,network_lo_cumulative_rx,network_lo_rx,network_lo_cumulative_tx,network_lo_tx,network_lo_cumulative_cx,network_lo_cx,network_lo_is_up,network_lo_speed,network_lo_key,network_wlo1_interface_name,network_wlo1_time_since_update,network_wlo1_cumulative_rx,network_wlo1_rx,network_wlo1_cumulative_tx,network_wlo1_tx,network_wlo1_cumulative_cx,network_wlo1_cx,network_wlo1_is_up,network_wlo1_speed,network_wlo1_key,fs_/_device_name,fs_/_fs_type,fs_/_mnt_point,fs_/_size,fs_/_used,fs_/_free,fs_/_percent,fs_/_key,processcount_total,processcount_running,processcount_sleeping,processcount_thread,processcount_pid_max,ip_address,ip_mask,ip_mask_cidr,ip_gateway,ip_public_address,system_os_name,system_hostname,system_platform,system_linux_distro,system_os_version,system_hr_name,uptime_seconds
2022-04-23 17:37:06,58.3,30.0,5.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2859,505,693,0,0.0804438591003418,8,cpu_number,0,66.0,55.0,8.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cpu_number,1,80.0,75.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cpu_number,2,46.0,31.0,10.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,cpu_number,3,42.0,29.0,7.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cpu_number,4,48.0,32.0,13.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cpu_number,5,50.0,36.0,8.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cpu_number,6,63.0,53.0,5.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cpu_number,7,86.0,77.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55,2.4,2.76,8,16454529024,12879458304,21.7,3575070720,12879458304,5836664832,9457213440,85762048,13511401472,546951168,2147479552,902103040,1245376512,42.0,1321021440,2568552448,lo,1,572729438462,7676425,572729438462,7676425,1145458876924,15352850,True,0,interface_name,wlo1,1,364767788,0,810328450,118,1175096238,118,True,0,interface_name,/dev/nvme0n1p7,ext4,/,294240157696,124547608576,154674581504,44.6,mnt_point,305,1,230,871,0,192.168.1.55,255.255.255.0,24,192.168.1.1,72.74.232.182,Linux,meuli-730QDA,64bit,Ubuntu 20.04,5.13.0-39-generic,Ubuntu 20.04 64bit,32541
2022-04-23 17:37:09,40.7,36.8,3.1,59.4,0.0,0.3,0.0,0.4,0.0,0.0,0.0,74313,16259,17847,0,3.015671968460083,8,cpu_number,0,39.9,36.1,3.2,60.1,0.0,0.3,0.0,0.3,0.0,0.0,0.0,cpu_number,1,47.1,43.2,2.9,52.9,0.0,0.6,0.0,0.3,0.0,0.0,0.0,cpu_number,2,31.1,26.9,3.5,68.9,0.0,0.3,0.0,0.3,0.0,0.0,0.0,cpu_number,3,37.3,32.2,4.1,62.7,0.0,0.3,0.0,0.6,0.0,0.0,0.0,cpu_number,4,54.5,51.0,2.2,45.5,0.0,0.3,0.0,1.0,0.0,0.0,0.0,cpu_number,5,29.7,25.9,3.2,70.3,0.0,0.3,0.0,0.3,0.0,0.0,0.0,cpu_number,6,45.1,41.4,3.0,54.9,0.0,0.3,0.0,0.3,0.0,0.0,0.0,cpu_number,7,43.9,39.4,3.5,56.1,0.0,0.6,0.0,0.3,0.0,0.0,0.0,3.51,2.41,2.76,8,16454529024,12893925376,21.6,3560603648,12893925376,5837963264,9451126784,85778432,13523689472,548524032,2147479552,902103040,1245376512,42.0,1321021440,2568552448,lo,3.0158894062042236,572929608349,200169887,572929608349,200169887,1145859216698,400339774,True,0,interface_name,wlo1,3.0158894062042236,364769334,1546,810328668,218,1175098002,1764,True,0,interface_name,/dev/nvme0n1p7,ext4,/,294240157696,124547641344,154674548736,44.6,mnt_point,304,1,229,862,0,192.168.1.55,255.255.255.0,24,192.168.1.1,72.74.232.182,Linux,meuli-730QDA,64bit,Ubuntu 20.04,5.13.0-39-generic,Ubuntu 20.04 64bit,32544
2022-04-23 17:37:12,43.6,39.6,3.3,56.0,0.0,0.3,0.0,0.7,0.0,0.0,0.0,94254,16219,17953,0,3.012479305267334,8,cpu_number,0,45.9,42.3,2.6,54.1,0.0,0.3,0.0,0.7,0.0,0.0,0.0,cpu_number,1,39.5,34.5,3.0,60.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,cpu_number,2,30.1,25.2,4.3,69.9,0.0,0.3,0.0,0.3,0.0,0.0,0.0,cpu_number,3,39.9,35.0,2.9,60.1,0.0,0.3,0.0,1.6,0.0,0.0,0.0,cpu_number,4,48.8,44.6,4.0,51.2,0.0,0.0,0.0,0.3,0.0,0.0,0.0,cpu_number,5,41.8,37.6,3.6,58.2,0.0,0.7,0.0,0.0,0.0,0.0,0.0,cpu_number,6,61.9,59.2,2.0,38.1,0.0,0.3,0.0,0.3,0.0,0.0,0.0,cpu_number,7,43.9,39.3,4.0,56.1,0.0,0.3,0.0,0.3,0.0,0.0,0.0,3.51,2.41,2.76,8,16454529024,12886536192,21.7,3567992832,12886536192,5842952192,9454772224,85794816,13518282752,546361344,2147479552,902103040,1245376512,42.0,1321021440,2568552448,lo,3.0121285915374756,573137397180,207788831,573137397180,207788831,1146274794360,415577662,True,0,interface_name,wlo1,3.0121285915374756,364777694,8360,810330648,1980,1175108342,10340,True,0,interface_name,/dev/nvme0n1p7,ext4,/,294240157696,124547633152,154674556928,44.6,mnt_point,304,1,229,862,0,192.168.1.55,255.255.255.0,24,192.168.1.1,72.74.232.182,Linux,meuli-730QDA,64bit,Ubuntu 20.04,5.13.0-39-generic,Ubuntu 20.04 64bit,32547
2022-04-23 17:37:15,42.3,39.0,2.9,57.4,0.0,0.3,0.0,0.4,0.0,0.0,0.0,80083,16120,17774,0,3.0115859508514404,8,cpu_number,0,56.4,53.8,1.3,43.6,0.0,0.3,0.0,1.0,0.0,0.0,0.0,cpu_number,1,34.1,30.4,3.0,65.9,0.0,0.7,0.0,0.0,0.0,0.0,0.0,cpu_number,2,26.9,23.9,2.4,73.1,0.0,0.3,0.0,0.3,0.0,0.0,0.0,cpu_number,3,30.6,25.6,4.0,69.4,0.0,0.3,0.0,0.7,0.0,0.0,0.0,cpu_number,4,42.2,38.0,3.3,57.8,0.0,0.7,0.0,0.3,0.0,0.0,0.0,cpu_number,5,52.3,49.3,3.0,47.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cpu_number,6,51.7,48.7,3.0,48.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cpu_number,7,46.0,42.0,3.3,54.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,3.63,2.45,2.77,8,16454529024,12877434880,21.7,3577094144,12877434880,5817094144,9487314944,85794816,13514739712,545259520,2147479552,903938048,1243541504,42.1,1321021440,2570412032,lo,3.0118939876556396,573337778471,200381291,573337778471,200381291,1146675556942,400762582,True,0,interface_name,wlo1,3.0118939876556396,364779395,1701,810330734,86,1175110129,1787,True,0,interface_name,/dev/nvme0n1p7,ext4,/,294240157696,124547633152,154674556928,44.6,mnt_point,304,2,228,857,0,192.168.1.55,255.255.255.0,24,192.168.1.1,72.74.232.182,Linux,meuli-730QDA,64bit,Ubuntu 20.04,5.13.0-39-generic,Ubuntu 20.04 64bit,32550
2022-04-23 17:37:18,42.9,38.8,3.6,56.8,0.0,0.3,0.0,0.4,0.0,0.0,0.0,110532,16113,18114,0,3.011955499649048,8,cpu_number,0,40.4,35.8,2.6,59.6,0.0,0.7,0.0,1.3,0.0,0.0,0.0,cpu_number,1,50.8,45.9,4.0,49.2,0.0,0.3,0.0,0.7,0.0,0.0,0.0,cpu_number,2,38.6,31.7,5.9,61.4,0.0,0.7,0.0,0.3,0.0,0.0,0.0,cpu_number,3,52.1,48.8,2.3,47.9,0.0,0.3,0.0,0.7,0.0,0.0,0.0,cpu_number,4,37.9,33.6,3.7,62.1,0.0,0.3,0.0,0.3,0.0,0.0,0.0,cpu_number,5,41.3,37.0,3.6,58.7,0.0,0.3,0.0,0.3,0.0,0.0,0.0,cpu_number,6,36.7,32.3,4.0,63.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,cpu_number,7,48.2,44.8,3.3,51.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66,2.48,2.78,8,16454529024,12829016064,22.0,3625512960,12829016064,5758570496,9549824000,85778432,13476298752,546914304,2147479552,905510912,1241968640,42.2,1321021440,2572247040,lo,3.011997938156128,573545906503,208128032,573545906503,208128032,1147091813006,416256064,True,0,interface_name,wlo1,3.011997938156128,364781033,1638,810331433,699,1175112466,2337,True,0,interface_name,/dev/nvme0n1p7,ext4,/,294240157696,124547645440,154674544640,44.6,mnt_point,304,2,228,855,0,192.168.1.55,255.255.255.0,24,192.168.1.1,72.74.232.182,Linux,meuli-730QDA,64bit,Ubuntu 20.04,5.13.0-39-generic,Ubuntu 20.04 64bit,32553
2022-04-23 17:37:24,38.5,35.2,2.9,61.2,0.0,0.3,0.0,0.4,0.0,0.0,0.0,145780,35545,31750,0,5.937254905700684,8,cpu_number,0,36.2,32.0,3.0,63.8,0.0,0.2,0.0,1.0,0.0,0.0,0.0,cpu_number,1,56.5,53.8,2.4,43.5,0.0,0.0,0.0,0.3,0.0,0.0,0.0,cpu_number,2,25.5,20.0,4.2,74.5,0.0,0.5,0.0,0.8,0.0,0.0,0.0,cpu_number,3,38.8,35.8,2.7,61.2,0.0,0.0,0.0,0.3,0.0,0.0,0.0,cpu_number,4,35.6,31.9,3.2,64.4,0.0,0.2,0.0,0.3,0.0,0.0,0.0,cpu_number,5,41.5,38.7,2.4,58.5,0.0,0.2,0.0,0.2,0.0,0.0,0.0,cpu_number,6,38.4,34.7,3.0,61.6,0.0,0.3,0.0,0.3,0.0,0.0,0.0,cpu_number,7,37.6,35.3,2.0,62.4,0.0,0.2,0.0,0.2,0.0,0.0,0.0,3.68,2.5,2.78,8,16454529024,12947124224,21.3,3507404800,12947124224,5635624960,9571758080,85757952,13507584000,557481984,2147479552,919666688,1227812864,42.8,1321021440,2586247168,lo,5.937082052230835,573833418358,287511855,573833418358,287511855,1147666836716,575023710,True,0,interface_name,wlo1,5.937082052230835,364783420,2387,810331433,0,1175114853,2387,True,0,interface_name,/dev/nvme0n1p7,ext4,/,294240157696,124547653632,154674536448,44.6,mnt_point,301,2,225,835,0,192.168.1.55,255.255.255.0,24,192.168.1.1,72.74.232.182,Linux,meuli-730QDA,64bit,Ubuntu 20.04,5.13.0-39-generic,Ubuntu 20.04 64bit,32559
2022-04-23 17:37:31,19.9,10.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1139,528,283,0,0.0657510757446289,8,cpu_number,0,83.0,47.0,5.0,17.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,cpu_number,1,38.0,3.0,6.0,62.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,cpu_number,2,39.0,1.0,7.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cpu_number,3,36.0,1.0,7.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cpu_number,4,37.0,3.0,6.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cpu_number,5,36.0,3.0,5.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cpu_number,6,37.0,2.0,7.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cpu_number,7,38.0,8.0,2.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39,2.46,2.77,8,16454529024,14049505280,14.6,2405023744,14049505280,5637185536,8641019904,85774336,13338943488,388562944,2147479552,919666688,1227812864,42.8,1321041920,2586247168,lo,1,573833454027,0,573833454027,0,1147666908054,0,True,0,interface_name,wlo1,1,364815130,0,810337815,118,1175152945,118,True,0,interface_name,/dev/nvme0n1p7,ext4,/,294240157696,124547657728,154674532352,44.6,mnt_point,297,2,220,775,0,192.168.1.55,255.255.255.0,24,192.168.1.1,72.74.232.182,Linux,meuli-730QDA,64bit,Ubuntu 20.04,5.13.0-39-generic,Ubuntu 20.04 64bit,32566
2022-04-23 17:37:34,3.8,2.3,1.0,96.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6816,2978,2823,0,3.0120279788970947,8,cpu_number,0,7.2,6.2,1.0,92.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cpu_number,1,2.3,1.3,1.0,97.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cpu_number,2,2.3,1.0,0.7,97.7,0.0,0.0,0.0,0.7,0.0,0.0,0.0,cpu_number,3,2.9,1.0,2.0,97.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cpu_number,4,2.6,1.3,1.3,97.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cpu_number,5,2.9,2.0,1.0,97.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cpu_number,6,2.6,2.0,0.7,97.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cpu_number,7,6.9,5.9,1.0,93.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,2.42,2.75,8,16454529024,14023069696,14.8,2431459328,14023069696,5637287936,8670773248,85774336,13323063296,372674560,2147479552,919666688,1227812864,42.8,1321041920,2586247168,lo,3.010730266571045,573833454815,788,573833454815,788,1147666909630,1576,True,0,interface_name,wlo1,3.010730266571045,364822219,7089,810338033,218,1175160252,7307,True,0,interface_name,/dev/nvme0n1p7,ext4,/,294240157696,124547657728,154674532352,44.6,mnt_point,299,1,222,780,0,192.168.1.55,255.255.255.0,24,192.168.1.1,72.74.232.182,Linux,meuli-730QDA,64bit,Ubuntu 20.04,5.13.0-39-generic,Ubuntu 20.04 64bit,32569
2022-04-23 17:37:37,5.7,2.7,3.0,94.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,5002,3854,3059,0,3.0059380531311035,8,cpu_number,0,7.3,5.3,1.3,92.7,0.0,0.3,0.0,0.3,0.0,0.0,0.0,cpu_number,1,5.3,2.6,2.6,94.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cpu_number,2,6.7,3.4,3.4,93.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cpu_number,3,6.0,2.3,3.7,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cpu_number,4,6.0,1.7,3.3,94.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cpu_number,5,5.3,2.0,3.3,94.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cpu_number,6,5.3,1.3,4.0,94.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cpu_number,7,6.0,3.3,2.7,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,2.42,2.75,8,16454529024,14038487040,14.7,2416041984,14038487040,5637296128,8658190336,85782528,13321924608,371531776,2147479552,919666688,1227812864,42.8,1321041920,2586247168,lo,3.007234811782837,573833462375,7560,573833462375,7560,1147666924750,15120,True,0,interface_name,wlo1,3.007234811782837,364823565,1346,810338033,0,1175161598,1346,True,0,interface_name,/dev/nvme0n1p7,ext4,/,294240157696,124547678208,154674511872,44.6,mnt_point,301,2,224,784,0,192.168.1.55,255.255.255.0,24,192.168.1.1,72.74.232.182,Linux,meuli-730QDA,64bit,Ubuntu 20.04,5.13.0-39-generic,Ubuntu 20.04 64bit,32572
2022-04-23 17:37:40,21.0,16.9,3.8,71.8,0.0,7.2,0.0,0.2,0.0,0.0,0.0,61653,38230,11831,0,3.0120701789855957,8,cpu_number,0,12.3,8.0,3.0,87.7,0.0,1.3,0.0,0.0,0.0,0.0,0.0,cpu_number,1,11.1,5.4,3.7,88.9,0.0,1.7,0.0,0.3,0.0,0.0,0.0,cpu_number,2,10.4,2.0,3.7,89.6,0.0,4.4,0.0,0.3,0.0,0.0,0.0,cpu_number,3,23.7,14.4,3.3,76.3,0.0,6.0,0.0,0.0,0.0,0.0,0.0,cpu_number,4,94.4,89.0,5.3,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cpu_number,5,44.9,4.4,5.1,55.1,0.0,35.5,0.0,0.0,0.0,0.0,0.0,cpu_number,6,19.3,8.7,2.7,80.7,0.0,7.7,0.0,0.3,0.0,0.0,0.0,cpu_number,7,8.7,3.0,4.0,91.3,0.0,1.7,0.0,0.0,0.0,0.0,0.0,3.67,2.55,2.79,8,16454529024,13488615424,18.0,2965913600,13488615424,5809459200,9077108736,85782528,13614444544,498651136,2147479552,919666688,1227812864,42.8,1321070592,2586247168,lo,3.0120019912719727,573833662900,200525,573833662900,200525,1147667325800,401050,True,0,interface_name,wlo1,3.0120019912719727,364825917,2352,810338033,0,1175163950,2352,True,0,interface_name,/dev/nvme0n1p7,ext4,/,294240157696,124547731456,154674458624,44.6,mnt_point,305,2,228,856,0,192.168.1.55,255.255.255.0,24,192.168.1.1,72.74.232.182,Linux,meuli-730QDA,64bit,Ubuntu 20.04,5.13.0-39-generic,Ubuntu 20.04 64bit,32575
2022-04-23 17:37:43,21.9,19.2,2.2,77.8,0.0,0.2,0.0,0.5,0.0,0.0,0.0,42166,19932,14003,0,3.011007785797119,8,cpu_number,0,65.2,61.3,3.0,34.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,cpu_number,1,12.3,9.0,1.7,87.7,0.0,0.3,0.0,1.3,0.0,0.0,0.0,cpu_number,2,11.7,8.3,2.0,88.3,0.0,0.3,0.0,1.0,0.0,0.0,0.0,cpu_number,3,13.6,11.0,1.3,86.4,0.0,0.3,0.0,1.0,0.0,0.0,0.0,cpu_number,4,25.0,21.8,2.9,75.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,cpu_number,5,13.7,11.6,1.4,86.3,0.0,0.3,0.0,0.3,0.0,0.0,0.0,cpu_number,6,12.0,8.7,3.0,88.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,cpu_number,7,23.1,21.4,1.3,76.9,0.0,0.3,0.0,0.0,0.0,0.0,0.0,3.62,2.55,2.79,8,16454529024,13124063232,20.2,3330465792,13124063232,5930311680,9341706240,85790720,13773930496,569036800,2147479552,924909568,1222569984,43.1,1321070592,2591346688,lo,3.010976791381836,573886769980,53107080,573886769980,53107080,1147773539960,106214160,True,0,interface_name,wlo1,3.010976791381836,364828328,2411,810338225,192,1175166553,2603,True,0,interface_name,/dev/nvme0n1p7,ext4,/,294240157696,124547735552,154674454528,44.6,mnt_point,305,1,229,867,0,192.168.1.55,255.255.255.0,24,192.168.1.1,72.74.232.182,Linux,meuli-730QDA,64bit,Ubuntu 20.04,5.13.0-39-generic,Ubuntu 20.04 64bit,32578
2022-04-23 17:37:46,33.7,30.4,2.7,66.0,0.0,0.4,0.0,0.5,0.0,0.0,0.0,72798,16555,18695,0,3.0128071308135986,8,cpu_number,0,38.8,33.9,2.6,61.2,0.0,0.7,0.0,1.6,0.0,0.0,0.0,cpu_number,1,33.0,29.4,2.9,67.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,cpu_number,2,26.0,21.3,4.0,74.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,cpu_number,3,24.6,21.6,2.0,75.4,0.0,0.3,0.0,0.7,0.0,0.0,0.0,cpu_number,4,27.1,23.7,3.0,72.9,0.0,0.3,0.0,0.0,0.0,0.0,0.0,cpu_number,5,41.0,37.7,2.0,59.0,0.0,0.3,0.0,1.0,0.0,0.0,0.0,cpu_number,6,46.4,44.0,2.0,53.6,0.0,0.0,0.0,0.3,0.0,0.0,0.0,cpu_number,7,34.6,31.2,3.0,65.4,0.0,0.3,0.0,0.0,0.0,0.0,0.0,3.62,2.55,2.79,8,16454529024,13137735680,20.2,3316793344,13137735680,6045519872,9265713152,85790720,13773492224,542404608,2147479552,927006720,1220472832,43.2,1321070592,2593521664,lo,3.012812614440918,574091321759,204551779,574091321759,204551779,1148182643518,409103558,True,0,interface_name,wlo1,3.012812614440918,364829867,1539,810338505,280,1175168372,1819,True,0,interface_name,/dev/nvme0n1p7,ext4,/,294240157696,124547747840,154674442240,44.6,mnt_point,305,2,228,866,0,192.168.1.55,255.255.255.0,24,192.168.1.1,72.74.232.182,Linux,meuli-730QDA,64bit,Ubuntu 20.04,5.13.0-39-generic,Ubuntu 20.04 64bit,32581
2022-04-23 17:37:50,35.0,31.3,3.3,64.7,0.0,0.3,0.0,0.4,0.0,0.0,0.0,75928,16528,18369,0,3.0115785598754883,8,cpu_number,0,27.7,23.3,3.0,72.3,0.0,0.3,0.0,1.0,0.0,0.0,0.0,cpu_number,1,31.1,25.6,3.6,68.9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,cpu_number,2,27.8,22.1,5.0,72.2,0.0,0.3,0.0,0.3,0.0,0.0,0.0,cpu_number,3,41.1,38.1,2.6,58.9,0.0,0.3,0.0,0.0,0.0,0.0,0.0,cpu_number,4,33.0,28.7,3.3,67.0,0.0,0.7,0.0,0.3,0.0,0.0,0.0,cpu_number,5,33.0,29.4,3.3,67.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,cpu_number,6,50.8,47.2,3.0,49.2,0.0,0.3,0.0,0.3,0.0,0.0,0.0,cpu_number,7,38.7,35.3,3.0,61.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,3.65,2.58,2.8,8,16454529024,13126955008,20.2,3327574016,13126955008,6124040192,9188323328,85745664,13761863680,542142464,2147479552,929890304,1217589248,43.3,1321070592,2596458496,lo,3.011199712753296,574288453892,197132133,574288453892,197132133,1148576907784,394264266,True,0,interface_name,wlo1,3.011199712753296,364831263,1396,810338621,116,1175169884,1512,True,0,interface_name,/dev/nvme0n1p7,ext4,/,294240157696,124547735552,154674454528,44.6,mnt_point,305,2,228,867,0,192.168.1.55,255.255.255.0,24,192.168.1.1,72.74.232.182,Linux,meuli-730QDA,64bit,Ubuntu 20.04,5.13.0-39-generic,Ubuntu 20.04 64bit,32584
2022-04-23 17:37:53,34.6,31.2,2.9,65.0,0.0,0.4,0.0,0.5,0.0,0.0,0.0,85638,16358,18330,0,3.0125186443328857,8,cpu_number,0,31.7,26.8,3.9,68.3,0.0,0.7,0.0,0.3,0.0,0.0,0.0,cpu_number,1,25.8,21.2,3.6,74.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,cpu_number,2,24.1,20.1,3.3,75.9,0.0,0.3,0.0,0.3,0.0,0.0,0.0,cpu_number,3,30.6,27.9,2.0,69.4,0.0,0.3,0.0,0.3,0.0,0.0,0.0,cpu_number,4,34.8,30.8,3.6,65.2,0.0,0.0,0.0,0.3,0.0,0.0,0.0,cpu_number,5,42.3,38.8,2.9,57.7,0.0,0.3,0.0,0.3,0.0,0.0,0.0,cpu_number,6,49.2,45.9,2.6,50.8,0.0,0.3,0.0,0.3,0.0,0.0,0.0,cpu_number,7,40.9,38.3,1.7,59.1,0.0,0.3,0.0,0.7,0.0,0.0,0.0,3.65,2.58,2.8,8,16454529024,13106536448,20.3,3347992576,13106536448,6194323456,9107091456,85753856,13738020864,542433280,2147479552,940638208,1206841344,43.8,1321070592,2608177152,lo,3.012913227081299,574478137498,189683606,574478137498,189683606,1148956274996,379367212,True,0,interface_name,wlo1,3.012913227081299,364832974,1711,810339059,438,1175172033,2149,True,0,interface_name,/dev/nvme0n1p7,ext4,/,294240157696,124547739648,154674450432,44.6,mnt_point,305,1,228,869,0,192.168.1.55,255.255.255.0,24,192.168.1.1,72.74.232.182,Linux,meuli-730QDA,64bit,Ubuntu 20.04,5.13.0-39-generic,Ubuntu 20.04 64bit,32587
2022-04-23 17:37:56,34.4,31.1,2.8,65.2,0.0,0.3,0.0,0.6,0.0,0.0,0.0,78365,16374,18075,0,3.0126097202301025,8,cpu_number,0,31.2,27.3,2.6,68.8,0.0,0.3,0.0,1.0,0.0,0.0,0.0,cpu_number,1,41.8,37.5,2.3,58.2,0.0,0.3,0.0,1.6,0.0,0.0,0.0,cpu_number,2,24.7,20.7,3.7,75.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,cpu_number,3,33.7,29.6,3.4,66.3,0.0,0.3,0.0,0.3,0.0,0.0,0.0,cpu_number,4,50.2,47.2,2.3,49.8,0.0,0.0,0.0,0.7,0.0,0.0,0.0,cpu_number,5,22.7,19.7,2.3,77.3,0.0,0.3,0.0,0.3,0.0,0.0,0.0,cpu_number,6,42.8,40.1,2.0,57.2,0.0,0.3,0.0,0.3,0.0,0.0,0.0,cpu_number,7,31.1,27.4,3.3,68.9,0.0,0.3,0.0,0.0,0.0,0.0,0.0,3.75,2.62,2.81,8,16454529024,13101785088,20.4,3352743936,13101785088,6281519104,9030737920,85757952,13747220480,542867456,2147479552,947978240,1199501312,44.1,1321070592,2616033280,lo,3.012253522872925,574675504929,197367431,574675504929,197367431,1149351009858,394734862,True,0,interface_name,wlo1,3.012253522872925,364835025,2051,810339179,120,1175174204,2171,True,0,interface_name,/dev/nvme0n1p7,ext4,/,294240157696,124547743744,154674446336,44.6,mnt_point,305,2,228,868,0,192.168.1.55,255.255.255.0,24,192.168.1.1,72.74.232.182,Linux,meuli-730QDA,64bit,Ubuntu 20.04,5.13.0-39-generic,Ubuntu 20.04 64bit,32590
