%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1580572673828716852,3005,1580572673828716852,world,64.1850381204757,-466.89756021435835,28.44915743522976,0.48521900708808013,0.4856064378035458,-0.5000471654983868,0.5279223623272096
1580572673946031789,3006,1580572673946031789,world,64.18293372051872,-467.2729308804522,28.45477367264274,0.484937882344789,0.4860151860117894,-0.4997036182426284,0.5281297689143549
1580572674061164230,3007,1580572674061164230,world,64.18276337682946,-467.6264896097909,28.460733179667024,0.48464213084578267,0.48594491063619727,-0.49960385659076245,0.5285602102483793
1580572674175441716,3008,1580572674175441716,world,64.1883641483897,-468.10085913267056,28.474366335216498,0.48440888260537646,0.48604292998557797,-0.4994393317863401,0.5288390963590317
1580572674290140835,3009,1580572674290140835,world,64.18748184470566,-468.42353515222914,28.478871022327258,0.4839878732976875,0.4862386384861791,-0.4995392138779797,0.52895041243352
1580572674404452342,3010,1580572674404452342,world,64.18641977941932,-468.7151063366266,28.48295179452891,0.48427285102772943,0.48660594667372004,-0.4990806850928655,0.5287843172060944
1580572674524233570,3011,1580572674524233570,world,64.18525201854305,-468.99127415139924,28.485370805403992,0.48420622268514324,0.4863396322139737,-0.49914149772680017,0.529032863073004
1580572674644181002,3012,1580572674644181002,world,64.1746290983696,-469.35473944876253,28.481667637274057,0.48371980468242914,0.48548828158093554,-0.49990881627733413,0.5295352891512998
1580572674759285697,3013,1580572674759285697,world,64.17240820781228,-469.57923803117757,28.486031600338293,0.48367865386905456,0.48526584986488275,-0.4999794397420575,0.5297098273238686
1580572674988354230,3014,1580572674988354230,world,64.16872884188868,-469.963359246835,28.491691865267683,0.48428056933844843,0.48498874798736225,-0.4997656959610958,0.5296152712657912
1580572675105808766,3015,1580572675105808766,world,64.16643154455144,-470.1285366951129,28.492664184733812,0.4839463660599603,0.48469855643107507,-0.5000721088593229,0.5298973843588256
1580572675220177676,3016,1580572675220177676,world,64.16497615025008,-470.27986834867494,28.494601315466554,0.4835401684868386,0.4841726631233317,-0.5005750632404949,0.5302738028115829
1580572675339052465,3017,1580572675339052465,world,64.15780691355451,-470.4588956072916,28.501829959000673,0.48324084509763615,0.4837188040352636,-0.5008792890904875,0.5306734434554523
1580572675458279897,3018,1580572675458279897,world,64.15520684505861,-470.59815227832337,28.504254974795373,0.48304674717583385,0.4833776273313949,-0.5010906888634827,0.530961701760405
1580572675572171785,3019,1580572675572171785,world,64.15363296550834,-470.7338061391907,28.50592496435931,0.48291107825983676,0.4832848956398412,-0.5013721163019069,0.5309039278962533
1580572675688876002,3020,1580572675688876002,world,64.1507327032437,-470.8670000908916,28.50769051044628,0.4827979318860997,0.48334172946663573,-0.5015020197808266,0.5308322526236072
1580572675801842789,3021,1580572675801842789,world,64.14727199462891,-470.99126234304777,28.509088712276707,0.48283173398009216,0.4834141612554829,-0.5015250425168567,0.5307138767105166
1580572676028841343,3022,1580572676028841343,world,64.1392733662712,-471.2320535462708,28.51121543119058,0.48281567637256695,0.48320630857631236,-0.5017042110844508,0.5307481162145159
1580572676145038846,3023,1580572676145038846,world,64.14609255738037,-471.3768750019402,28.512130360657466,0.4830227711035029,0.4830569571843843,-0.5014811637589183,0.5309065522036938
1580572676263116281,3024,1580572676263116281,world,64.14197033024698,-471.49556571128585,28.513720060830167,0.4833056111969747,0.4828664173278469,-0.5012964799560004,0.5309969916644611
1580572676375526402,3025,1580572676375526402,world,64.13635173553226,-471.6058312504738,28.515023700850122,0.4833936553128461,0.4827894811552433,-0.5012859462712125,0.5309968092574684
1580572676488498999,3026,1580572676488498999,world,64.1319621408561,-471.7967264649248,28.517925630042896,0.4834131743158152,0.48275175411066,-0.5011702657502174,0.5311220800436677
1580572676604648471,3027,1580572676604648471,world,64.12954281668726,-471.90044113157927,28.520347246427463,0.4834896286630158,0.48261707150172434,-0.5011279287518341,0.5312150775426346
1580572676831442806,3028,1580572676831442806,world,64.13173276396697,-472.1196045777806,28.528539210029322,0.4838317937614569,0.4823107225091741,-0.5009581620072272,0.5313420917126367
1580572676947100928,3029,1580572676947100928,world,64.12726086869714,-472.19420255436324,28.52880399660222,0.4839992452180261,0.48222712320513494,-0.5008269101422037,0.5313891060409904
1580572677060155920,3030,1580572677060155920,world,64.12345604385018,-472.2632195276525,28.52928344405487,0.48406246361440985,0.48217761911959744,-0.5007405784279774,0.5314579865088005
1580572677173434243,3031,1580572677173434243,world,64.1216109048004,-472.326561323515,28.530759787144888,0.4841191515236733,0.4821061206377326,-0.5007685886346862,0.5314443877750806
1580572677291674440,3032,1580572677291674440,world,64.12524863757335,-472.3956970401574,28.53267481387175,0.4840834481460751,0.4821254862310776,-0.500893079753175,0.5313417551799325
1580572677403579931,3033,1580572677403579931,world,64.11396170683474,-472.32309689263764,28.53200287646436,0.48406386097264825,0.48187101954600925,-0.5009789888983027,0.5315097846837813
1580572677518161956,3034,1580572677518161956,world,64.11213688732096,-472.3597763166639,28.532677649983555,0.4840169859070765,0.48176645634982657,-0.5010769676554728,0.5315549480119306
1580572677748510897,3035,1580572677748510897,world,64.11157711714327,-472.42837815127086,28.533461937686297,0.48401387389373396,0.48172756471909567,-0.5011164869246995,0.5315560413037739
1580572677863717221,3036,1580572677863717221,world,64.11561049175924,-472.466162259737,28.536813839415288,0.48395928863725807,0.4817107656218139,-0.5012454348738994,0.5314991310736945
1580572677977725835,3037,1580572677977725835,world,64.09942228644738,-472.4053553112103,28.530901374212362,0.4840082833630924,0.4815992551192497,-0.5010918734466562,0.5317004762211551
1580572678094325534,3038,1580572678094325534,world,64.09853397398922,-472.4209191763028,28.53184928586907,0.48398156893941335,0.48164649989978775,-0.501123103576302,0.5316526065460085
1580572678209228199,3039,1580572678209228199,world,64.09731471454882,-472.4292710147337,28.533069573405385,0.484014770599106,0.48173191339872157,-0.5011136048270369,0.531553686518548
1580572678441168972,3040,1580572678441168972,world,64.09734132713754,-472.4425831827968,28.534709864052957,0.48407565438909317,0.4817013546283392,-0.5010303253667178,0.5316042980869603
1580572678556931942,3041,1580572678556931942,world,64.10685453029998,-472.45374779648404,28.533336800702784,0.48382784246468613,0.4814937845160616,-0.5012349447699611,0.5318254551745828
1580572678670669003,3042,1580572678670669003,world,64.1070146132216,-472.45537568618715,28.534164420055504,0.48361675198768794,0.4813350144020443,-0.5014639098518145,0.5319451244176708
